1920,NONE,    En Fuente de Piedra con @victorggpp @jotacarmona_es @mercegonzalezm http:tcoVFUbQRwn,OPINION
1921,N, Qué graciosos los  laicos  socialistas Le meten el Amazing Grace a un anuncio de la DGT Si se descuidan le ponen el Pange Lingua,OPINION
1922,P+,  Me encanta como arregla Julio Reyes  Hacemos un buen equipo Gran acierto trabajar con el para el nuevo disco,OPINION
1923,P+,  Bdías Hoy hace un año que escribí mi primer tuit 89998 gracias Vuestra influencia me ha ayudado mucho a dirigir EM e impulsar Orbyt,OPINION
1924,NONE,    Boda ante el notario Hemos hablado con el presidente del Consejo General del Notariado @TelediarioInter 20:30,OPINION
1925,N, Varias personas han desaparecido en su interior Llega un coche  se baja un individuo  entra y desaparece Lo observo hace días,OPINION
1926,N+,  Todo va a acabar fatal  porque la gente no creo que siente ni a cenar,OPINION
1927,P, Voy a la UCM a charlar un rato A ver si nos lo pasamos bien,OPINION
1928,P, Incorporar el crowd en las organizaciones Interesante articulo de @antonigr http:tcoURzCCU6D,OPINION
1929,N, Desglose #déficit 5 8 Estado 4%  SSocial equilibrio  CCAA 1 5%  corp locales 0 3% Previsión gobierno #CMin,OPINION
1930,P, Aquí tenéis un vídeo de mi amigo Pinto Colorado alias @WMakinaciones tocando varios instrumentos http:tcomFOQK3MA,OPINION
1931,NONE,    Entonces  con la Ley de transparencia  nos vamos a enterar de lo que cobran los sindicatos,OPINION
1932,P, Obama is muslim es trending tópic mundial Cosassss http:tcoByqrV4no,OPINION
1933,N, Queremos que el Parlament repruebe al Conseller Mas-Colell por pisotear derechos laborales de trabajadores públicos http:tco0oHdLaF2,OPINION
1934,N, Los últimos anuncios del Ayto Madrid sugieren q habrá plan de ajuste q puede afectar a servicios públicos esenciales http:tco58CVBHa0,OPINION
1935,P, RT @anapastor_tve RT @unicef_es Queremos acabar con la #desnutrición infantil  Nos ayudas Envía DIA al 28028 Te necesitamos #donaundia,OPINION
1936,P,  Noticias descombacantes está disponible http:tcopdWFYyRa  Historias del día por @natamateo,OPINION
1937,NONE,    @MikkeCool @David_Busta Que pasa con la dieta neneAL CARAJO jajajaja,OPINION
1938,P, Felicidad  poder compartir unas risas con tus ídolos http:tcoWK20RRZz,OPINION
1939,NONE,    Discurso del Delegado de Fiestas Mayores GSerranoInicio dl Pregón #ssanta12Directo n @giraldatv http:tcoLclpzVeQ,OPINION
1940,P+,  Ya está la portada en Orbyt Fijaos en lo que le decía el Campeón a su amigo mientras les grababa la Guadia Civil con orden judicial,OPINION
1941,NONE,    En Las Palmas de Gran Canaria A punto de comenzar encuentro con Junta Directiva de @ConfeCan,OPINION
1942,P, No es ningún consuelo  pero parece que en Alemania también hay habas para cocer Otro dislate http:tcoR0beFu5m,OPINION
1943,P+,  ;-)) RT @Mmercedesmartin @mariviromero a ti por resolvernos todas nuestras dudas sobre el mundo de las RRSS,OPINION
1944,P+,  Enhorabuena Daniel  gran alcalde :-) RT @danielortizesp Gracias Cristina  por tus menciones y por haberme acompañado hoy Un abrazo,OPINION
1945,NONE,    Veo que mi educado #trolldeldía  el de  cara de rana   es periodista de Intereconomía en Granada https:tcofwT98Fks,OPINION
1946,P+,  Vamos a por la primera d la tarde d #yeswespainISDIFFERENT ;) cogemos aire y,OPINION
1947,N, Con lo que se le están torciendo las cosas a Griñán últimamente  seguro que pierde el cara a cara al que no va Arenas esta noche,OPINION
1948,P, @javiersolana La transicion avanzaMyanmar frees dozens of political prisoners http:tco69AqWhu1 #FT,OPINION
1949,P+,  Ya estamos en el encuentro sobre accion política en redes sociales #elcambioandaluz  Gracias a todos por estar aquí  http:tcoHka5SKdn,OPINION
1950,N+,  oncólogos españoles denuncian  dificultades  en el uso de nuevas terapias contra el cáncer hablan de obstáculos administrativos tremendo,OPINION
1951,P+,  Un besazo hasta Sevilla RT @PAQUIKAVITO @Jas_Sevilla @siempreesdnoche @alejandrosanz gracias salao Besos pa Sevilla,OPINION
1952,P+,  Hoy estoy en Córdoba  en el jurado del premio de periodismo Julio Anguita Parrado En unas horas decidiremos el ganador de la sexta edición,OPINION
1953,NEU,   Long dayPhoto sessions Dia largo Sesiones de fotos http:tcolwgHwc6H,OPINION
1954,N+,  I favorited a @YouTube video http:tcoOLAE3DUh Los recortes sociales del PSOE en Andaluc,OPINION
1955,NEU,   @almudenaSOY las dos cosas eran pura ficción Sí  pero no hay color,OPINION
1956,P+,  Nuevamente me lo he pasado genial en @El_Hormiguero Gracias por todo  por vuestra atención y por cuidarme tanto Un beso a todo el equipo,OPINION
1957,N, Griñán da el paso y apuesta por Chacón  la policía saldrá de los #CIE y el hambre acecha en Grecia http:tcouflrG2MD#portadaEPC,OPINION
1958,P, Hasta mañana Buenas noches,OPINION
1959,N, Las elecciones en North Rhine-Westphalia pueden hacer sufrir a Merkel http:tcovKuS1bC9,OPINION
1960,N, Resumen de la larga y agria noche en Bruselas pacto fiscal sin Reino Unido y otros http:tcoKgw6ZHwX by @basteiro #euco,OPINION
1961,P+,  Secrt genral OCDE le dice a Rajoy que España ha dado un  mensaje importante y un ejemplo en materia económica con clara voluntad política,OPINION
1962,NEU,   Mucho insomne por aquí  Será por el presunto puente o por el  recorte  de la familia real :-),OPINION
1963,NONE,    A grabar,OPINION
1964,N, Elegir presidente de RTVE requiere 23 del Congreso Conclusión hasta q el PSOE no resuelva sus líos internos no habrá fumata blanca,OPINION
1965,N+,  Chacón promete mantener ls diputaciones(como Rajoy) para conseguir votos en el congreso de todos los enchufados en ls diputaciones Patético,OPINION
1966,P+,  Conozco a alguien q es adicto al drama  Ja ja ja te suena d algo,OPINION
1967,NEU,   (1) Afloja el Anticiclón A partir de mañana esperamos precipitaciones  débiles e intermitentes que hasta el domingo recorreán la Península,OPINION
1968,NONE,    :-) RT @telescopiodigit @ccifuentes @pedrorollan visitó la sede de la UME en #Torrejon http:tcoOsz4Xo30,OPINION
1969,NONE,    Se sortean huertos de ocio en Massamagrell http:tcowMmiqSKh,OPINION
1970,P+,  #FF y #Feliz2012 para @pabloalboran porque este 2011 ha sido su año #Malaga,OPINION
1971,P+,   Cospedal es una presidenta extraordinaria y muy  muy  muy buena persona  - http:tcooVdVDHwf,OPINION
1972,NEU,   A pesar del gripazo  hoy estoy en El Hormiguero Espero que no repercuta en mi actuación,OPINION
1973,NEU,   no lo se :) @josemiguelspain Se ha solidarizado con ustedes @pedroj_ramirez y @OndaCero_es  Respondame  por favor,OPINION
1974,P, Tierno defendía que el progreso se basa en los pequeños gestos  más que en las grandes obras http:tcoYFkZI2dR,OPINION
1975,N, Si las CCAA hubieran reducido el 10% de endeudamiento como ha hecho Andalucía  España tendría 18000 millones menos de deuda #debateAND,OPINION
1976,N+,   ya yaGriñán ve  imposible  ser imputado en el caso ERE http:tcoBQaNiwnQ,OPINION
1977,NEU,   El hombre es contradiccion decir lo que piensa y hacer lo que odia  discutir con el que ama  amar al que odia #navidad,OPINION
1978,P+,  Amigos os escribo para felicitaros la navidadfeliz navidad,OPINION
1979,NEU,   Estoy leyendo un libro que es como una montaña rusa se pone interesante y se viene abajo Y vuelta a empezar,OPINION
1980,N, En el PSC algunos van a tener la tentación de decir que Chacón ha perdido por ser catalana,OPINION
1981,NONE,    NONE,OPINION
1982,N+,  Parece q algunos dicen q se ha pedido un nuevo recuento Horrorrrrr #38CongresoPSOE,OPINION
1983,P+,   Alguna familia necesita jueguetes @universomartina tiene 12 para regalar,OPINION
1984,N, Por qué el problema de España no es la deuda  pese desigualdad autonómica  sino la productividad y economía +dinámica http:tco09RM886o,OPINION
1985,P+,  Bien por @javier_asturias y los asturianos,OPINION
1986,N, Hasta la estación medidora de Casa de Campo registró niveles de contaminación por encima de lo permitido el mes pasado#BoinaMadrid,OPINION
1987,N, #GobiernoRajoy lo de sobradamente preparados es una ironía por la portada de @elmundoes Cuanto peloteo de Pedro J para hacerse perdonar,OPINION
1988,P+,  Gracias FAMILIA por vuestros mensajes y vuestro cariño# ANIMOCONTADOR,OPINION
1989,P, Como va eso;-),OPINION
1990,NEU,   Valencia y la formula 1 Hacer la prueba:18 mill x 3 años No hacerla:15 mill x 3 años Alguien debería pagar x firmar esos contratos,OPINION
1991,P,  Lo mejor de mi timeline está disponible http:tco0l0HzKDb  Historias del día por @luisfernandez @asv7777 @savetchildren,OPINION
1992,N,  Por qué algunos jueces del Supremo han modificado su posición respecto a Garzón  Quizás por la teoría de la compensación,OPINION
1993,NONE,    El equipo del cambio andaluz  En mi blog @javierarenas_pp @eliasbendodo @juanma_moreno http:tcoxEvRyMI0,OPINION
1994,N+,  AlfonsoAlonso recomienda a SorayaRodriguez que tome MEMORIL para que no se olvide de dónde venimos RdePrensa #Congreso,OPINION
1995,P, Hoy hemos inaugurado la renovación de 21000 metros cuadrados de calles en Robledo de Chavela http:tcokTeIyn04,OPINION
1996,N+,  Andalucía 31 2% de paro  Es ese el modelo que Rubalcaba y Chacón proponen para España Por no hablar de su déficit y de su deuda,OPINION
1997,NONE,    La Diputación de Granada   eléctrica  agencia de colocación  http:tco4Fj6dDX6 Mas @psoeandalucia,OPINION
1998,P, He publicado una foto nueva en Facebook http:tcoHJaGQU4A,OPINION
1999,P, Y retuiteo la mitad de los buenos que me llegan  por no agobiar #notengoabuela,OPINION
2000,P, Caso me muero con @LosClones y su versión de #loewe en @Intereconomia  Aun me estoy muriendo de la risa Clonnnnn eres lo massssssss,OPINION
2001,P+,  Nuestra niña  @amaiamusic jugando con la cámara http:tcoF7qTx6h0,OPINION
2002,P+,  En 1812 triunfaron los cambios y reformas de las Cortes de Cádiz 200 años después triunfarán los cambios y reformas que pide Andalucía,OPINION
2003,P+,  @Davirra Con el culpable Gracias por esta gran noche y por esta gran película #9enfilmaffinity :D http:tcoLKWldYZj gracias a ti,OPINION
2004,NONE,    http:tcocGwsD1ic,OPINION
2005,N, Blázquez rechaza a Soraya S de Santamaría de pregonera de la Semana Santa por estar casada por lo civil Monseñor qué pereza da usted,OPINION
2006,NONE,    Doce años después  y para que vamos a cambiar el cartel http:tcoe0N0fI4y,OPINION
2007,P+,  Bdías Que el Reino Unido se quede fuera indica que los paises del euro han dado un paso clave en la buena dirección de la Unión Fiscal,OPINION
2008,P+,  Hasta luego BESOS,OPINION
2009,P, Tal vez a alguien le interese mandar CV para componer el Comité Externo Asesor de la OMS Anuncio en The  Economist http:tco0uD7KaXD,OPINION
2010,N+,  Alfonso Alonso  Amaiur no cumple el reglamento para formar grupo propio  | elmundoes http:tcoeqFpFPmm,OPINION
2011,N+,  @_princess25 @ristomejide eres un poco catalan cabron no Pero si sois unos ratas que no soltais un euro  racanos #LosMerengesEscozios,OPINION
2012,P+,  Se llama  sombra y luz  me alegra que te guste RT @monsherrygirl @AlejandroSanz  como se (cont) http:tco7H79Q6zw,OPINION
2013,P+,  Ahora rumbo a México   feliz por Teleton  Abrazo  Gracias Colombia,OPINION
2014,P, De camino a plató para prepararnos y esta noche en directo @A3NumeroUno  No se lo pierdan,OPINION
2015,N, @sanchez_sonia @Aguaazulverde @AntonioRNaranjo @MartaRiveraCruz @sgueina @raquelmartos Mira que lo he pensado  pero estoy muy poco despierta,OPINION
2016,NONE,    El Tte de Alcalde de #sevillahoy en directo contando en @giraldatv este inicio entre nubes y claros d la #ssanta12,OPINION
2017,P, Alemania pretende crear un fondo de estímulo  Va en serio Preguntamos a expertos @TelediarioInter 20:30,OPINION
2018,P, Veía en +GenteTVE a @anapalacio feliz por la ayuda recibida en las redes sociales  q le permitieron encontrar a su perroEl poder de twitter,OPINION
2019,NONE,    Bon dia  buenos días hoy entrenamos x la tarde  ahora café con @putxi9,OPINION
2020,N, @julia_otero @sgueina @raquelmartos jope  no pretendía,OPINION
2021,NONE,    Merkel a China Irán Siria y sobre todo EU  http:tco4I92zIrK,OPINION
2022,P+,   Que en 2012 por cada lágrima derramada suenen 2012 sonrisas ;)  #razonesparacreer,OPINION
2023,N, Otro enchufado más antes de que se vaya ZP http:tcoJb983lka,OPINION
2024,N, Andalucía pretende  robar  los colegios de los curas y monjas Se lo contamos en el @TelediarioInter 20:30,OPINION
2025,N+,  Cuanto daño ha hecho el todo gratis d ZP Pretenden metro gratis  luz gratis  casas gratisLos países se suicidan  solo hay q mirar a Grecia,OPINION
2026,NONE,    Antigüedad se lleva un café al escaño para seguir intervención de Ana Oramas  en este momento Rajoy contestará en bloque a todo el GMixto,OPINION
2027,N, @germanyanke Eso es que no tienes la conciencia tranquila Ja,OPINION
2028,P, y para @LosClones :Me la pido @emiliodrio Garzonitas podría ser una entrada del magistral Diccionario de Coll @PilarGGranja  @cultrun,OPINION
2029,NEU,   Bien está celebrar el Día Mundial del Agua pero urge el Día Mundial del Grifo para no derrochar a litros lo que cuesta muchas gotas,OPINION
2030,P+,  Gracias a los cientos de tuiteros que estáis interesándoos por la situación de nuestras webs Os tendré informados de lo que vaya pasando,OPINION
2031,P, El ultimo gran servicio por la concordia en Espana de don Manuel Fraga http:tco2K7GzXR1 vía @Semanaldigital,OPINION
2032,P+,  Aun no hemos llegado a eso pero estamos cerca :))@emiliodrio Enhorabuena por las cifras de Orbyt @cultrun http:tcoyZVEvle8,OPINION
2033,NEU,   Ahí va el titular sobre las presiones  Rubalcaba  Si os dicen que  si me apoyáis  estaréis en tal o cual lista  no lo hacen en mi nombre,OPINION
2034,N, No dejeis de leer la impresionante crónica de Javier Espinosa  Enterrados en el bunker  220  topos humanos en Homs  la mitad niños,OPINION
2035,N+,  Sorprendente En Menáme han decidido que mi último artículo está duplicado y lo han cerrado http:tcociQl5rsX,OPINION
2036,NEU,   Carta con lupa Lo mashhhh #NoEsMenúParaViejos http:tcoYx4nMn0p,OPINION
2037,NONE,    Andaaaaaa Tortaaaaaaaaa Grandeeee,OPINION
2038,P, La #reformalaboral permitirá que algunos desempleados que encuentren trabajo cobren sueldo y 25% del paro al mismo tiempo,OPINION
2039,N, Eso es RT @Rovillegasb @mariviromero desde luego que para una vez que los medios nacionales nos iban a hacer caso  en exclusiva,OPINION
2040,N+,  Cobrará  Ecologistas piden la dimisión de Felipe González por su ausencia en dos consejos de Doñana http:tcoi7y0yNQq,OPINION
2041,N, Pago de cursos a cargos de la Junta de Andalucía a través del ‘fondo de reptiles’ http:tcociN6aMzW,OPINION
2042,P+,  Enhorabuena @igonzalezPP  Nuevo miembro del Comité Ejecutivo Nacional,OPINION
2043,N+,  Viernes negro: Aumenta el paro en Noviembre y disminuyen los afiliados a la Seguridad Social; esta es la triste #HerenciaPSOE,OPINION
2044,N, Malas noticias para zona Euro,OPINION
2045,P, RT @CesarxG1 Si tuvieras q buscar un paraiso terrenal a #QROO has de viajar XQ ES EL #1 @paurubio (cont) http:tcozHk9BW40,OPINION
2046,P+,  Que maravilla Un abrazote para toda mi Andalucia de mi alma RT @macasanzlucero1 @AlejandroSanz (cont) http:tco3On5fZrP,OPINION
2047,P+,  Una mujer referente del PSOE en la lucha por la igualdad Micaela Navarro en primera línea con Rubalcaba http:tcoPCAPmtMo,OPINION
2048,N, El PP rechaza las cuotas Dicen que basta con la capacidad No me creo que entre los 20 primeros sólo haya una mujer  capaz,OPINION
2049,NEU,   &amp;iquest;Cómo disminuir las consecuencias de los accidentes de moto http:tco4HNpzX3d via @rtve,OPINION
2050,NONE,    El exministro de Aznar  Pío Cabanillas  hijo del histórico Pío Cabanillas Gallas  sobre Fraga Un gallego como tú http:tcoxDE4PxbG,OPINION
2051,P, Enhorabuena RT @90mn90d CIERRE 2011 51939€ http:tcoJswpiVyh Y GRACIAS por acompañarnos  y más aún por AYUDAR al #CuernodeAfrica,OPINION
2052,NONE,    A Gritos de Esperanza by Alex Ubago  from #SoundHound http:tcoWSujwjxi,OPINION
2053,P+,  Gracias ;) RT @sanzchile *7714 México ;) RT @AlejandroSanz Voten por @Oscarcruzvm hay que (cont) http:tcopCXYPmr5,OPINION
2054,NONE,    Hoy promocionando  Jack y su gemela  he tenido un día poco tuitero http:tcoQ7SJN15Y,OPINION
2055,N, #OscarCanalPlus pero me muero de sueño y mañana tengo que madrugar :(,OPINION
2056,N+,  El vergonzoso adoctrinamiento de la delegada de la junta en Sevilla Socialismo en estado puro http:tcofWVsiTrR,OPINION
2057,P+,  Aquí estoy con @lopolito @labalonso listos y aquí vamos (@AlejandroSanz live on http:tco5u2PZfZx),OPINION
2058,P+,  Traslado de La Sentencia  para mi la talla de Cristo mas bonita de #malaga #Icofrade http:tcotDju0TJb,OPINION
2059,NEU,   Amaiur da su versión Errekondo  Amaiur   la decisión ha sido exclusivamente políticala base es muy frágil,OPINION
2060,P, Otro presupuesto es posible Hemos hablado con Ghesta y Rallo @TelediarioInter 20:30,OPINION
2061,N+,  Noche pasada por agua en Sevilla Adiós a la Madrugá Y no ha caído una gota en todo el invierno #semanasanta  #Sevilla,OPINION
2062,N, Buenos días Cuando Rajoy dice q no hace reformas  para fastidiar   esta sugiriendo q  otros  si Y si  otros  se equivocaron  xq él no,OPINION
2063,N, Los jugadores del Madrid están tidavía en la discoteca del domingo 0-2 Málaga,NONE
2064,NEU,   Hoy Día Internacional del Niño con Cáncer,OPINION
2065,NEU,   Van Rompuy cogió al toro por los  huevos  Rajoy ha dicho mil veces que hay que cogerlo por los cuernos Está el toro a punto de dar cornás,OPINION
2066,N+,  Rajoy pide ayuda a la UE  Para los españoles  Para evitar los recortes No Para la banca http:tco7t8oRLse,OPINION
2067,NONE,    Ahora los cabeza de delegación de cada federación socialista intervienen en el pleno a puerta cerrada para  http:tco7uSrstw6,OPINION
2068,NONE,    RT @enriquecidOo @sevillajordi ME HACES RT SOY UN EMPRESARIO JOVEN QUE INTENTA HACERSE HUECO EN EL TURISMO RURAL http:tco56RvC3QD,OPINION
2069,P+,  Ole Vicente Soto Sordera por Martinete Ole de verdad,OPINION
2070,N+,    Es gratis ir a los tribunales   se mofaba Montoro de los que proponían el copago en la justicia http:tcoZMBOyXff,OPINION
2071,P, Disculpas y corrección PP y CEOE Dixit,OPINION
2072,N+,  Rajoy cumplirá con el Déficit y los recortes impopulares No cumple con los ciudadanos ni siquiera con su nombre Mercados contra ciudadanos,OPINION
2073,N, Detienen a dos sospechosos por secuestro cooperantes españoles en Tinduf Intentaron venderlos a AQMI http:tcokkOrMmiw V @plazaro67,OPINION
2074,N+,   Qué se le estará pasando x la cabeza a esa generación entera d españoles arruinados x Chacón  ZP y Rubalcaba Qué pena #38CongresoPSOE,OPINION
2075,P+,  RT @opiniondemalaga Zapatero ganará 150000 euros como consejero y expresidente http:tcoIy82FH5P,OPINION
2076,N+,  Amnistía Internacional denuncia 31 métodos de tortura del régimen sirio en un año de revueltas http:tcoQwExnIRi via @rtve,OPINION
2077,P+,  Y el menú increíble http:tcon5UILJXl,OPINION
2078,P+,  Puedes cruzar montañas  océanos  superar tragedias  dificultades  responsabilidades  con solamente una cosa Confianza en ti mismo (Bhajan),OPINION
2079,P, Dani García recoge en un libro 50 tapas para acercar la cocina a la sociedad http:tcoSe4fAB9z,OPINION
2080,P+,  Rajoy dice que se abre  una nueva etapa reforzando las relaciones de amistad y de buena vecindad  con Marruecos,OPINION
2081,NONE,    Salgo para el Congreso Provincial del PSOE Esta mañana en Badajoz y Cáceres  debates y votaciones,NONE
2082,NONE,    Portada Qué - Madrid http:tcocPTmvmOy,OPINION
2083,P, Respondiendo a vuestras preguntas en @OndaCero_es  http:tcoinbHfICO,OPINION
2084,N, Me parece indignante que la Ministra Sinde gaste 1180 e por noche en un hotel de Moscú  Con  1 noche come 1 familia de 4 personas 3 meses,OPINION
2085,N, Valenciano  El PSOE tendrá la plantilla que pueda pagar   Aplicará la reforma laboral,OPINION
2086,NONE,    Y ahora el tupper cole,OPINION
2087,NONE,    Hoy no amigos hoy un poco de familia mañana sera otro dia,OPINION
2088,N, Ya está  es que se ha roto el alternador El taxi dl seguro  cn kilometraje limitado  m lleva hasta Benidorm Estoy intentado ir a Valencia,OPINION
2089,P+,  Para entender la crucial importancia de ese quiosco  hay que leer tuits anteriores #puertasdimensionales,OPINION
2090,P+,  @AHernandoVera Muy buen artículo  sí señor,OPINION
2091,NEU,    No os parece que al pedir  ejemplaridad  y  ética  además de  legalidad  el Rey ha subido también el listón para Camps  Chaves o Blanco,OPINION
2092,NEU,   @JuanraLucas @turbutopico @fgarea @alejandramarpor @latanace El domingo me pongo con la siguiente Vais a faltar algunos imprescindibles,OPINION
2093,NONE,    A las 9 h empieza la segunda sesión del debate de investidura en el Congreso con la intervención del resto de portavoces,NONE
2094,N+,  Miniempleos  mini-presupuestos  mini- sanidad y mini-educación públicas  mini-impuestos a ricos para macro- beneficios y macro-especulación,OPINION
2095,P+,  Bueno ya está,OPINION
2096,P+,  Dice Alex que muchas gracias por vuestras bienvenidas;-),OPINION
2097,NEU,   No sé si permitir a @EspejoPublico que saquen mi imagen o les meto un burofax,OPINION
2098,P+,  RT @EPAndalucia El PP defenderá en el Senado la modificación de la Ley de Costas para garantizar los chiringuitos - http:tcoN2qEgzDI,OPINION
2099,P+,  Con mi hermano @Igorbustamante ;-) http:tcoilUq45Yy,OPINION
2100,NEU,   El Gobierno suprimirá empresas públicas con más consejeros que trabajadores en plantilla http:tcomoRR8YQw vía @elmundoes,OPINION
2101,P+,  @RominaBelluscio @Edurnity guapísima ahora te vemosque ganitas ;-)guapaaa q lo disfruteisA bailar y a cantar Oh yeahhh,OPINION
2102,NEU,   MUY BUENO RT @santigonzalez10 Armas para la paz http:tcovfrrywVv,OPINION
2103,N, Pío G Escudero  esta huelga gral parece una enmienda a la totalidad del resultado del 20N  @LARAZON_es,OPINION
2104,N+,  Comparecen tras Cjo Ministros Vicepresidenta y Ministros de Economía  Hacienda y Empleo Cuatro A las 14:30 Llegan los recortes #CMin,OPINION
2105,NONE,    Mañana de reuniones a primera hora con el Ayuntamiento de Madrid y @policiademadrid para tratar materias de seguridad,NONE
2106,NONE,    A las 3 en @A3noticias  os enseñaremos la casa en la que vivirá la familia Zapatero tras dejar Moncloa,OPINION
2107,N+,  Busquen  Nadie respeta la cultura de un país que lidera las descargas ilegales en (cont) http:tcoVXVhIZnC,OPINION
2108,NONE,    Comienza su intervención en el acto de cierre de campaña @javierarenas_pp  Siguelo en directo en http:tcoOBTE5Cx2,OPINION
2109,N+,  El debate sobre déficit publico es el viejo debate sobre cañones o mantequilla,OPINION
2110,NEU,   Leo el DL de la reforma laboral q se apoya en una idea fuerza reducir la fuerza sindical en la fijación de las condiciones d trabajo,OPINION
2111,P, Todo preparado @HerreraenlaOnda @OndaCero_es http:tcoXwD03B5h,OPINION
2112,N, Arenas niega el debate  Que quiere ocultar  Que no tiene política para crear empleo en Andalucía  Solo recortes y más paro #25M,OPINION
2113,N+,  Uff RT @voz_populi Los directores de servicios sociales avisan o se actúa o habrá un aumento brutal de los suicidios http:tco3uJkPhRy,OPINION
2114,N+,  El modus operandi seguido en la Consejería Empleo en el caso ERE podría haberse adoptado también en otras consejerías http:tcoBxq8aYOw,OPINION
2115,P,  Lo mejor de mi timeline está disponible http:tco0l0HzKDb  Historias del día por @elpuertoac @jbello11 @paulasoto,OPINION
2116,NEU,   Preguntan a Valcárcel si aún quiere devolver competencias al Estado  Por un perro a maté me llaman mataperros   responde,OPINION
2117,NONE,    Aparenta unos 65  no http:tcoOzMed506,OPINION
2118,P, Mejorate Te hemos echado de menos ;-) RT @maribelsm no he podido ir xsaludpero estoy con vosotros @_Rubalcaba_ @mariagv @patxilopez,OPINION
2119,P+,  Esta tarde voy a ver a mi ADMIRADA Y QUERIDA Ma Teresa Campos;)  Que tiempo tan feliz  lallalalallallalraralara;))),OPINION
2120,P, Exaltación  El trono de @JuanMa_Moreno  Para ti Juanma que se que te estas acordando cc @ManuelaVillena http:tco7bzlStvU,OPINION
2121,P, Los que no han votado a la nueva Ejecutiva PSOE son muchos menos que los que apoyaron a Chacón No hay integración  tampoco ruptura,OPINION
2122,P, Final de infarto en #Qatar Vamos Jorge @lorenzo99,OPINION
2123,N+,  Desde las últimas elecciones andaluzas más de 275000 jóvenes andaluces han ido al paro #GriñanVeteTu,OPINION
2124,P, Ahora no lo ha anulado @AthleticBilbao 1-0,OPINION
2125,NEU,   Juaasssss Ahora una agendade #EREs   #Griñán promete 12000 millones de euros para una  agenda del empleo   http:tco3n6gOcFN,OPINION
2126,N+,  Viendo los apoyos internacionales confirmo Critican la reforma los mismos inmovilistas que nos dejaron 5 3 mill paradosY encima aleccionan,OPINION
2127,NONE,    O eso dicen RT @mgilguerrero Siete y media rueda de prensa de Mariano Rajoy Dos de los fijos en las quinielas aun no han recibido llamadas,OPINION
2128,N+,  Sobre la tragedia del metro de Valencia http:tcoda5YCKk6,OPINION
2129,P, @juan_andrade89ecuperaremos el Min de Agricultura haremos del agroalimentario un sector comp y vertebrador P64-69  http:tcol58yM6Zv,OPINION
2130,N, La luz doméstica sube un 7% #pge,OPINION
2131,NEU,   Conforme IU gana confianza en Andalucía el PP baja en diputados #25MRebélate,OPINION
2132,N, Si la sentencia del TAS no da por probado que se dopara para alterar la competición  Contador debería recurrir a la justicia ordinaria,OPINION
2133,NEU,   -3 grados Quién dijo miedo Buenos días,OPINION
2134,P, La transparencia  confianza y credibilidad eran los objetivos de Montoro cuando convocó la rueda de prensa Le  http:tcoihC4Hwpv,OPINION
2135,N+,  La hecatombe,OPINION
2136,N+,  Continúa el PP  pasando factura primero con la cifra de déficit y hoy con un juicio simbólico a los políticos JUICIO REAL  A  CORRUPTOS,OPINION
2137,NONE,    Os dejo un rato que me han llamado a consultas,NONE
2138,N,  Podríamos obligar a nuestros políticos a trabajar en vacaciones como quieren hacer en Cataluña,OPINION
2139,P+,  @MarianoRajoy elige para #Malaga su primer gran acto público como presidente  SURes http:tcoscHzF1KV vía @diario_sur,OPINION
2140,P, @PalomaCervilla También han aprobado siete portavoces adjuntos y han ratificado a Teófilo de Luis como secretario técnico Besos,OPINION
2141,N, De agresión en agresión cada vez más parados y más precarios Eso sí  al grito de acabar con el paro y la dualidad,OPINION
2142,P, Rajoy apuesta por el continuismoCospedal sec general Arenas y Pons continúan vicesecretariosFloriano vicesecretario de organización,OPINION
2143,NEU,   Erkoreka pide a Rajoy política penitenciaria +abierta  +flexible  que contribuya a normalizar situación presos #investidura,OPINION
2144,NONE,    @javierarenas_pp   solo estaré 8 años en la Presidencia de la Junta de Andalucía  #ArenasPresidente,OPINION
2145,N+,  Las autonomías cargan con el grueso del recorte Y más sobre el fenómeno de las barracas en Barcelona http:tco1XVb0Jzl#portadaEPC,OPINION
2146,NONE,    cuan pacifico será el Océano Pacifico http:tcopAACaf2g #FT,OPINION
2147,NONE,    @SSantiagosegura lo se  lo se Te lo vi en los ojos,OPINION
2148,P, abcdesevillaes La protesta contra el enchufismo llegará al Congreso del PSOE http:tcoyvkRxhtg,OPINION
2149,NONE,    Os dejo mi último post sobre lo más importante que pasó en la Pascua Militar http:tcomNLIIB6E,NONE
2150,P+,  El tema del CHARE de Vejer es muy serio no solo por no estar abierto  sino x la deuda q la Junta mantiene con la E adjudicataria desde 2011,OPINION
2151,N, Nunca pensé que a una viñeta de Forges le pondría esta cara :( RT @bidetxea Forges despide a Público http:tcoPNXHRPIa,OPINION
2152,NONE,    Aqui teneis otra bostezando jajajjaMenuda lenguaza  parece un leoncito http:tcok1Mf5T7W,OPINION
2153,P, Acto en Sevilla con calor y compromiso Llegamos a Huelva para fin de campaña #25MRebélate,OPINION
2154,NONE,    El enlace de la Infografía Atribución de delegados del PSOE según los propios candidatos http:tcoqfozgu66,OPINION
2155,N, Estepona lleva a los juzgados irregularidades detectadas en las subvenciones  http:tcomwNF5ttj,OPINION
2156,NONE,    Es en la entrevista de 24horas de TVE  a partir de las 22horas,OPINION
2157,P+,  Felicitats a l equip de bàsquet del FCB per arribar a la Final Four Felicidades al equipo de baloncesto del FCB por llegar a la Final Four,OPINION
